"X4EVERDROP","X1SEX","X1RACE","X1STAGE","X1CONTROL","X1SES","X1SES_U","X1SCHOOLENG","X1SCHOOLBEL","X1SCHOOLCLI","X1TXMTSCOR","X1LOCALE","X1REGION","S1M8GRADE","X1MTHID","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIID","X1SCIUTI","X1SCIEFF","X1SCIINT","X2SCHOOLCLI","X2PROBLEM","X1PAREDEXPCT","X1STUEDEXPCT","X1PROBLEM","S1MSCORE","na_prop","STU_ID"
0,1,"White, non-Hispanic",14,"Public",-0.0508,0.0115,-0.94,-1.43,0.14,42.8143,"City","West","B",-0.57,-0.3,-1.41,-1.31,-0.97,0.1,-0.91,-0.67,-0.45,0.12,2,4,-0.756600533275629,3,0,"28894"
0,0,"White, non-Hispanic",14,"Public",0.0427,0.1535,0.9,0.21,-0.72,51.8141,"Town","Midwest","B",0.6,1.31,0.1,1.22,0.91,0.71,0.25,0.54,-0.47,0.41,6,10,-0.326731455880967,4.2,0.0357142857142857,"28895"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.8772,1.8607,1.39,0.53,1.27,49.1407,"City","Midwest","A",0.03,-0.3,-0.58,-0.29,-0.94,0.1,-0.48,-0.67,1.91,-1.9,8,6,-1.342211593476,4.8,0.107142857142857,"28896"
0,1,"Hispanic, race specified",15,"Public",-0.4219,-0.4321,1.09,-0.64,-0.4,49.0069,"Town","Midwest","A",-0.57,-0.3,0.1,-0.48,-1.57,0.1,-0.91,-1.89,0.93,0.69,10,8,0.509833598207417,5.6,0.142857142857143,"28898"
0,1,"More than one race, non-Hispanic",15,"Public",-0.1361,-0.2352,0.25,-0.73,-2.84,64.4764,"Suburb","South","A",0.6,-0.13,0.1,-0.27,-1.57,-0.33,0.25,0.16,-0.21,0.32,8,6,2.21443763057817,4.8,0,"28900"
0,0,"White, non-Hispanic",14,"Public",0.789,0.7863,-0.2,-0.73,-0.09,56.7433,"Rural","Midwest","A",0.6,0.9,-0.17,0.85,0.27,1.27,-0.05,0.88,0.82,-1.22,8,8,-0.756600533275629,4.8,0.0714285714285714,"28903"
0,0,"White, non-Hispanic",14,"Public",-0.0779,-0.1196,1.39,-1.88,0.25,44.2866,"Rural","Northeast","B",-1.13,0.9,-1,-0.24,-0.36,0.66,0.97,0.49,0.42,-0.23,8,6,0.732399123544762,3.6,0,"28904"
0,1,"Black/African-American, non-Hispanic",14,"Public",1.5059,1.5882,1.39,-0.12,-0.76,50.268,"Rural","West","B",1.19,0.9,0.1,0.49,0.94,0.84,1.83,1,-2.22,0.71,10,10,-0.756600533275629,4.2,0,"28905"
0,0,"White, non-Hispanic",14,"Public",-0.1511,-0.1941,0.41,0.34,0.1,33.6262,"Rural","Northeast","A",-0.53,-0.3,0.1,0.2,-0.33,-0.33,-1.33,0.16,0.05,-0.52,6,6,-2.10167907159224,4.8,0.392857142857143,"28907"
0,1,"Asian, non-Hispanic",15,"Public",0.7114,0.7393,0.71,1.59,1,53,"City","Northeast","B",0,0.34,1.62,1.34,0.27,0.1,0.25,1.38,-0.08,-1.21,6,10,-0.912342516081333,3.6,0.107142857142857,"28911"
0,0,"Hispanic, race specified",15,"Public",-0.6163,-0.6421,-0.2,0.43,0.19,33.8157,"Rural","West","A",0.03,0.27,-0.56,0.39,-0.3,0.1,-0.89,-1,0.08,0.16,8,10,0.247058740017478,4.8,0.0357142857142857,"28916"
0,1,"White, non-Hispanic",15,"Public",-0.4813,-0.5756,0.29,1.59,0.22,51.1766,"Suburb","Northeast","A",1.76,1.31,1.62,1.72,0.91,1.69,1.1,1.38,0.4,-0.07,10,8,0.569894942027905,4.8,0.0357142857142857,"28922"
0,1,"White, non-Hispanic",14,"Public",0.0397,-0.0601,0.1,-1.33,-0.59,56.5357,"Suburb","Midwest","A",0.6,0.9,0.1,-0.66,-0.97,0.71,0.25,-0.67,0.07,-1.03,8,8,-0.493825675085691,5.6,0.107142857142857,"28925"
0,0,"Hispanic, race specified",14,"Catholic or other private",1.408,1.4355,-0.2,1.59,0.48,42.6893,"City","West","B",0.6,0.9,-0.29,-0.71,0.91,1.27,-0.48,0.54,1.2,-0.76,6,10,-1.01937539146557,4.2,0,"28930"
0,1,"White, non-Hispanic",14,"Public",-0.2849,-0.3294,-0.77,-0.73,-0.57,57.0375,"Suburb","Northeast","D",-1.73,0.9,-0.17,-1.01,-0.33,1.27,1.22,1.7,-1.05,2.26,3,4,0.755572224245704,1.2,0.0357142857142857,"28931"
0,1,"Asian, non-Hispanic",15,"Public",1.2556,1.3586,0.71,0.21,-3.64,58.0809,"Rural","Midwest","A",0.6,0.27,0.22,0.49,0.88,1.69,-0.05,-0.23,-2.33,0.07,8,10,0.432736022235277,5.6,0,"28933"
0,0,"Asian, non-Hispanic",14,"Public",-0.7929,-0.7757,0.23,0.77,-1.27,34.1426,"City","West","B",-0.57,0.9,-0.17,-0.66,1.52,1.27,0.68,2.03,-0.16,0.75,10,10,1.85139209571515,3.6,0.0357142857142857,"28937"
0,1,"White, non-Hispanic",14,"Public",0.4775,0.3783,-0.2,1.34,0.77,45.5502,"Suburb","Midwest","B",0.6,1.31,0.82,0.19,1.52,0.1,-0.05,1.64,0.23,-1.49,5,5,-1.24194091680291,3,0,"28940"
0,0,"White, non-Hispanic",14,"Public",0.5787,0.4723,0.25,1.59,0.44,56.657,"Suburb","Midwest","A",0.6,-0.7,-0.17,1.23,0.91,-0.33,-1.62,0.16,1.19,-2.14,10,8,-1.40903513600764,4.8,0.0357142857142857,"28943"
0,0,"White, non-Hispanic",14,"Public",0.2211,0.2583,-0.83,-0.73,0.56,60.9211,"City","Midwest","A",0,-0.7,0.9,0.57,-0.33,-0.89,-1.33,-1.05,0.75,-1.75,8,4,-0.756600533275629,5.6,0.0357142857142857,"28944"
0,1,"Asian, non-Hispanic",14,"Public",0.7901,0.834,-0.2,0.77,-0.56,47.1563,"Rural","South","B",1.19,0.27,0.51,0.19,0.31,-0.89,-0.16,-1.84,-0.88,1.14,6,8,0.9951739817347,3,0.107142857142857,"28946"
0,0,"Black/African-American, non-Hispanic",15,"Public",-0.2053,-0.3046,-0.32,-0.06,-1.66,44.8026,"Suburb","Midwest","B",0,-0.3,-0.58,-0.6,-1.57,-0.47,-0.48,-0.67,-1.63,0.54,6,8,0.140025864633243,3.6,0.0357142857142857,"28947"
0,0,"White, non-Hispanic",14,"Public",2.4622,2.4265,1.39,0.92,-0.27,72.5151,"City","Midwest","A",1.76,0.9,0.94,0.66,0.31,0.71,1.83,-0.17,-0.27,-0.39,10,10,-0.493825675085691,5.6,0.0714285714285714,"28948"
0,1,"White, non-Hispanic",14,"Public",-0.5537,-0.4364,0.23,1.04,0.09,42.6626,"Town","South","A",1.19,0.9,0.94,-0.59,-0.33,-0.33,0.25,-1.07,0.93,-0.17,8,8,-1.07943673528606,4.8,0.178571428571429,"28949"
0,1,"White, non-Hispanic",14,"Public",-0.89,-0.9664,0.71,0.16,-0.39,35.8891,"Rural","West","A",0.6,1.31,1.62,-0.16,0.27,0.71,1.53,1.21,0.13,0.48,6,10,0.772608456397355,4.8,0.214285714285714,"28950"
0,0,"White, non-Hispanic",14,"Public",1.449,1.4557,0.52,-0.39,-0.42,64.4305,"City","Midwest","C",-0.57,-0.3,0.1,-0.66,0.91,0.66,-0.48,0.09,-0.27,-0.39,10,8,-0.493825675085691,2.8,0.142857142857143,"28951"
0,0,"Black/African-American, non-Hispanic",15,"Public",-0.6764,-0.6685,0.1,1.34,-1.76,46.4165,"City","South","C",0,0.9,-1.26,-0.18,-1.57,0.28,-0.89,-1.83,-0.89,0.09,6,2,0.180235197485836,2,0.214285714285714,"28952"
0,0,"Black/African-American, non-Hispanic",14,"Catholic or other private",0.3692,0.3764,-0.62,0.75,1.8,59.1521,"Rural","South","B",-1.73,-3.51,0.94,0.19,-1.57,-1.88,-0.16,-1.75,2.07,-1.68,8,8,-1.67180999419758,4.2,0.0714285714285714,"28953"
0,1,"Amer. Indian/Alaska Native, non-Hispanic",14,"Public",-0.6568,-0.8732,-0.45,-1.2,-0.38,41.4033,"Rural","South","C",-1.73,-2.37,-2.92,-2.46,-1.57,-0.76,-0.46,-2.22,-0.22,1.48,6,2,0.988411783023547,2.4,0.607142857142857,"28955"
0,0,"Asian, non-Hispanic",14,"Public",0.6669,0.6449,0.29,-0.79,1.1,61.3618,"City","Northeast","A",1.76,-0.93,1.62,0.19,0.27,0.71,-0.05,-0.23,1.13,-0.09,10,10,0.832669800217844,5.6,0.0357142857142857,"28956"
0,1,"Hispanic, no race specified",15,"Public",-0.8136,-0.0717,1.01,1.26,-0.38,65.7295,"Suburb","Northeast","A",1.76,0.34,0.63,-0.36,-0.33,0.1,-0.05,-0.62,1,-1.16,7,6,-2.10167907159224,4.8,0.571428571428571,"28957"
0,1,"White, non-Hispanic",15,"Public",-0.1315,-0.1201,-0.96,-0.75,0.6,51.8342,"Rural","Midwest","B",-0.57,-0.3,-1.41,-1.01,0.91,-0.33,-0.16,0.16,1,-2.14,4,8,-1.77884286958181,3,0.0714285714285714,"28958"
0,0,"White, non-Hispanic",14,"Public",-0.0251,-0.1201,0.52,-0.39,-0.59,53.6557,"Suburb","West","B",0.6,-0.3,-0.17,-0.96,-0.97,0.1,-0.46,-1.05,0.43,-0.12,6,8,-0.512408738098765,4.2,0,"28959"
0,0,"White, non-Hispanic",14,"Public",0.4218,0.4891,-0.2,-0.39,-1.76,42.9892,"Rural","South","B",-0.57,0.27,-1.41,-1.49,-0.33,-0.47,-0.48,-0.23,-0.53,-0.99,6,6,-0.756600533275629,3.6,0.0714285714285714,"28967"
0,0,"More than one race, non-Hispanic",15,"Catholic or other private",0.5797,0.6377,1.01,-0.04,1.38,55.8342,"City","Midwest","B",0.6,1.31,0.1,0.19,-0.33,0.71,0.25,0.16,1.43,-1.21,6,10,-2.10167907159224,3.6,0.214285714285714,"28969"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.603,1.6214,0.71,1.26,0.56,67.277,"City","Midwest","A",0.03,-1.74,0.1,-0.11,0.91,0.28,0.25,1.7,1.27,-1.74,10,10,-1.67180999419758,5.6,0.107142857142857,"28979"
0,0,"More than one race, non-Hispanic",14,"Public",0.6086,0.4936,0.71,-0.39,-0.59,61.6534,"Suburb","Midwest","B",-1.13,-1.1,-1,-0.16,-0.33,-0.33,0.25,0.16,0.32,1.37,10,10,-0.493825675085691,4.2,0.107142857142857,"28980"
0,0,"White, non-Hispanic",14,"Public",0.0655,-0.0278,0.71,-0.04,-0.31,51.1492,"Suburb","South","A",0.03,0.67,-0.17,0.12,-0.33,-0.89,-0.05,0.16,0.38,-0.14,10,6,-0.512408738098765,4,0,"28981"
0,0,"White, non-Hispanic",14,"Public",-1.245,-1.3717,1.01,-1.77,-0.79,47.6723,"Rural","Midwest","B",-0.57,-0.3,0.1,0.19,-0.33,0.1,0.25,0.16,-0.26,1.23,4,8,1.03186327377842,3.6,0.0714285714285714,"28983"
0,0,"Hispanic, race specified",14,"Catholic or other private",0.4797,0.3746,0.71,1.34,1.25,52.9567,"Suburb","South","A",1.16,1.31,1.62,1.72,-0.94,-0.33,0.67,0.99,1.14,-0.57,8,9,1.01834708243564,4.8,0,"28984"
0,0,"White, non-Hispanic",14,"Public",0.7213,0.763,1.39,-0.04,-0.33,53.3653,"Rural","South","A",-1.73,0.34,-0.17,0.19,-0.33,-1.32,-0.46,0.16,1.12,-0.5,8,8,-0.756600533275629,5.6,0.107142857142857,"28985"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.4151,0.5694,0.59,0.1,1.16,60.1726,"Town","Midwest","C",-0.57,-0.3,-1.41,-1.01,-0.33,-0.47,0.25,0.5,1.62,-0.56,4,6,-1.40903513600764,2.4,0.0357142857142857,"28987"
0,0,"Hispanic, race specified",14,"Public",-0.1326,-0.2319,0.1,1,-0.24,56.1601,"Suburb","South","A",-1.73,-1.56,-0.85,-0.44,1.52,1.27,1.53,0.88,0.56,0.26,8,8,-0.512408738098765,4.8,0,"28988"
0,1,"Asian, non-Hispanic",16,"Public",2.5206,2.4584,1.01,1.59,1.51,52.0402,"City","South","A",0.6,0.27,0.94,1.72,0.91,1.13,1.1,1.38,2.22,-1.44,10,10,-0.249633879908826,5.6,0.0714285714285714,"28991"
0,0,"White, non-Hispanic",14,"Catholic or other private",-0.0884,-0.1788,0.59,0.43,0.72,67.3954,"Suburb","South","B",0.6,-0.7,0.1,0.96,-0.33,-1.5,-0.9,-1.38,1.71,-1.36,8,6,-0.512408738098765,4.2,0.0714285714285714,"28994"
0,1,"White, non-Hispanic",15,"Public",0.1809,0.079,1.39,0.85,-0.81,62.6274,"Suburb","West","A",0.6,0.34,1.34,1.34,-0.33,1.27,0.25,0.54,0.02,0.05,8,6,-0.427002132554049,5.6,0.142857142857143,"28997"
0,1,"White, non-Hispanic",16,"Public",-0.8623,-0.9566,-0.62,-0.39,1.05,57.4726,"Suburb","Midwest","D",1.76,1.31,0.1,0.12,-0.33,-0.33,1.12,0.61,-0.47,-0.82,8,8,-0.487063476374538,1.4,0,"29000"
0,0,"Asian, non-Hispanic",14,"Public",-1.1388,-1.2466,0.1,-0.04,-0.4,47.005,"Rural","South","C",-1.16,1.31,-0.17,-0.24,-0.33,-0.33,-0.48,-0.23,0.05,-0.1,8,10,0.176715156676959,2.4,0.142857142857143,"29001"
0,1,"Hispanic, race specified",14,"Public",0.2322,0.1276,0.29,0.26,-1.58,55.2077,"Suburb","South","A",1.76,-0.76,0.55,1.34,-0.97,-0.33,1.09,0.16,0.03,-0.16,6,6,0.725636924833609,4.8,0.107142857142857,"29002"
0,0,"Hispanic, race specified",14,"Public",-0.8999,-0.8839,-0.37,1.26,-1.48,53.8344,"Town","West","A",-1.16,0.5,-0.17,-1.01,0.31,-1.32,-0.16,-0.67,-0.53,0.8,10,6,1.09544465840778,4.8,0.107142857142857,"29003"
0,0,"Hispanic, race specified",16,"Catholic or other private",-1.43,-1.2745,1.39,-2.62,0.39,57.8516,"City","Northeast","B",1.76,1.31,1.34,1.69,-0.94,0.66,-0.89,0.54,1.52,-0.7,10,10,-0.182810337377185,4.2,0.178571428571429,"29004"
0,1,"Asian, non-Hispanic",15,"Public",-0.4129,-0.3337,-0.2,0.77,0.25,74.0355,"City","Midwest","A",1.76,0.9,1.62,-1.33,0.91,1.69,0.25,0.54,-1.13,0.46,10,10,-1.67180999419758,6.4,0.0714285714285714,"29008"
0,1,"White, non-Hispanic",15,"Public",-1.2795,-1.1411,-2.1,-0.98,-1.94,37.3633,"City","Midwest","A",-1.13,0.34,-0.97,-1.51,-1.57,-0.89,1,0.56,-0.84,-0.97,6,8,0.00286694484061389,4,0.178571428571429,"29014"
0,0,"More than one race, non-Hispanic",14,"Public",1.4226,1.2901,0.29,-0.04,-1.98,47.3599,"Suburb","West","A",0,0.67,1.62,0.56,-1.57,-0.89,-1.74,0.16,-0.18,0.13,6,8,-0.505646539387612,4.8,0,"29015"
0,0,"White, non-Hispanic",15,"Public",-0.1787,-0.1075,1.01,0.98,0.92,51.7386,"City","Northeast","A",0,-2.37,1.62,-0.96,0.27,-1.5,-2.91,0.11,0.05,0.76,8,8,-0.189572536088338,5.6,0.0714285714285714,"29016"
0,0,"White, non-Hispanic",15,"Public",0.3809,0.3541,1.09,0.21,0.38,62.616,"City","Midwest","A",0.03,-0.13,0.1,0.01,0.31,-0.33,0.25,-1.06,0.88,-1.04,10,10,-0.00389525387053913,4.8,0.0357142857142857,"29017"
0,0,"White, non-Hispanic",14,"Public",0.7604,0.6448,-0.87,0.55,-1.72,54.6579,"Suburb","West","A",-1.73,0.27,-0.17,-0.71,-0.33,0.71,0.25,-0.3,-0.46,-0.62,8,10,-0.493825675085691,4,0,"29018"
0,0,"White, non-Hispanic",15,"Public",2.4765,2.3101,0.52,-0.59,-0.13,63.2795,"Suburb","Northeast","A",0.63,-0.76,0.1,1.72,-0.33,-0.89,-0.46,-2.22,0.5,-0.8,8,6,-1.40903513600764,5.6,0,"29019"
0,1,"Hispanic, race specified",16,"Public",-0.8433,-0.754,-1.11,-1.33,-0.23,38.0491,"Town","South","C",-0.57,-0.7,-1.41,-1.33,-0.33,1.27,-0.16,0.16,-0.43,1.79,2,3,0.988411783023547,2,0.107142857142857,"29020"
0,0,"Black/African-American, non-Hispanic",14,"Public",-0.5464,-0.5913,-0.2,-0.47,-1,47.6099,"Rural","Midwest","A",0.6,-1.9,1.62,0.57,-1.57,-1.27,-0.17,-2.26,0.45,-1.68,10,8,-2.10167907159224,5.6,0.571428571428571,"29023"
0,0,"White, non-Hispanic",14,"Public",-0.4584,-0.5523,0.14,-0.73,-1.72,54.5064,"Suburb","West","C",-1.73,-0.3,-0.59,-1.21,-0.97,-0.89,-0.18,0.93,-0.84,1.03,6,7,0.832669800217844,2.4,0,"29026"
0,1,"White, non-Hispanic",14,"Public",0.7474,0.7527,-0.58,0.49,0.17,52.1325,"Rural","Midwest","B",0,0.67,0.1,0.92,-0.33,0.1,-0.16,0.16,0.56,-0.55,6,6,0.509833598207417,4.2,0.0357142857142857,"29032"
0,0,"Asian, non-Hispanic",14,"Public",1.4279,1.7091,-0.15,-0.47,-2.57,69.4139,"Town","West","B",1.19,-0.7,0.1,1.04,0.34,0.71,1.83,0.54,-1.88,1.3,8,8,1.74787926113979,4.8,0.0357142857142857,"29033"
0,1,"White, non-Hispanic",15,"Public",-0.3822,-0.5196,-0.32,0.61,-0.64,67.1038,"Suburb","South","B",1.76,0.9,1.62,1.69,0.91,0.71,0.69,1.25,-0.61,-0.99,6,8,-1.07943673528606,4.2,0,"29035"
0,1,"White, non-Hispanic",14,"Public",1.7408,1.599,-0.32,1.34,-0.41,59.8712,"Suburb","Northeast","A",1.19,-0.7,1.62,0.66,0.31,-1.45,-0.48,-2.26,0.28,-0.5,8,8,-1.342211593476,4,0,"29038"
0,1,"White, non-Hispanic",14,"Public",0.3412,0.2398,-0.5,-0.19,-0.75,48.6506,"Suburb","Midwest","B",-1.16,0.1,1.34,-0.29,1.52,1.27,0.69,1.59,-0.57,0.7,8,9,-0.756600533275629,3.6,0,"29040"
0,0,"White, non-Hispanic",14,"Public",1.2029,1.0849,1.09,-0.73,-1.27,50.9686,"Suburb","Midwest","A",-1.73,-0.93,0.1,-0.29,-0.33,0.1,1.1,0.49,0.15,-2.14,6,10,-1.01261319275442,4.8,0,"29044"
0,1,"White, non-Hispanic",14,"Catholic or other private",-0.5386,-0.4343,1.01,1.1,1.01,43.5055,"City","Midwest","B",0.63,1.31,0.82,1.34,2.15,1.69,1.83,2.03,1.54,-1.73,6,10,-1.44248227014908,3.6,0,"29045"
0,1,"White, non-Hispanic",14,"Public",-0.7751,-0.6506,0.71,-1.11,-1.51,62.9559,"City","South","A",1.16,1.31,1.34,1.35,-1.57,0.28,-1.21,-0.61,0.93,1.1,2,6,0.180235197485836,5.6,0.0714285714285714,"29047"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.0776,1.1029,0.1,1.59,0.56,68.1039,"City","Northeast","A",1.19,-0.3,0.1,1.22,0.91,0.71,0.25,0.99,1.43,-1.68,10,10,-1.77208067087066,5.6,0.0714285714285714,"29049"
0,1,"White, non-Hispanic",14,"Public",1.2177,1.1036,1.01,1.1,0.47,58.2495,"Suburb","Midwest","A",-0.57,0.27,0.1,-0.18,-0.33,-0.33,0.25,0.16,-0.06,-0.39,8,8,-1.07943673528606,4,0.0714285714285714,"29053"
0,0,"White, non-Hispanic",14,"Public",1.0674,0.957,1.39,-0.37,-0.95,61.1764,"Suburb","South","A",-0.53,-0.36,-1.24,-0.57,1.52,0.84,-1.2,-1.05,0.07,-0.04,10,10,-0.0825396607041021,5.6,0,"29054"
0,0,"White, non-Hispanic",14,"Public",-0.4795,-0.5087,1.01,-0.06,-0.79,41.4271,"Rural","Midwest","B",-0.57,-0.3,0.1,-0.18,-1.57,-3.1,-0.05,0.16,-0.73,1.97,6,6,1.03186327377842,3.6,0.107142857142857,"29055"
0,0,"Hispanic, race specified",15,"Public",-1.0283,-0.9212,0.12,1.34,0.17,57.6445,"City","South","B",-0.57,0.9,-1,-0.66,0.31,1.69,-0.05,-0.23,1.62,-1.28,8,9,-0.512408738098765,4.2,0.107142857142857,"29057"
0,0,"Black/African-American, non-Hispanic",14,"Public",-0.8455,-0.9659,-2.4,0.85,-4.22,56.8248,"Suburb","South","C",0,1.31,-0.58,0.55,-1.57,1.69,-1.33,1.31,-2.45,1.61,6,2,1.91497348034451,3.2,0.25,"29063"
0,1,"White, non-Hispanic",16,"Public",-1.2389,-1.2037,0.37,-1.3,0.23,33.9879,"Town","South","B",-1.73,-0.87,-1.41,-1.06,-1.57,-1.5,-0.46,-1.05,0.4,-0.19,2,2,-0.189572536088338,4.2,0.107142857142857,"29064"
0,0,"Native Hawaiian/Pacific Islander, non-Hispanic",15,"Public",-0.3335,-0.3104,0.29,0.24,0.83,38.3868,"Rural","South","B",0,-1.1,-0.34,0.72,0.27,-0.47,0.67,1.38,1,-1.28,10,6,-0.756600533275629,3.6,0.285714285714286,"29065"
0,0,"White, non-Hispanic",15,"Public",-0.5433,-1.142,-0.26,-0.04,0.32,45.2047,"Suburb","Midwest","Below D",0.6,1.31,-0.56,0.57,-0.97,0.41,-1.33,-1,0.68,-1.06,6,8,-1.40903513600764,0,0.642857142857143,"29071"
0,1,"White, non-Hispanic",15,"Public",0.9015,1.1069,-0.62,-0.39,-0.09,46.4851,"Town","Northeast","A",-1.73,-0.3,0.1,-2.16,-0.97,-1.88,0.25,-2.26,1.26,-0.38,10,8,0.509833598207417,4,0,"29072"
0,0,"More than one race, non-Hispanic",15,"Public",0.3071,0.3631,0.52,0.18,-0.8,51.9814,"City","South","Below D",-0.57,0.1,0.63,0.49,1.52,0.41,1.53,1.7,-0.4,-0.6,8,10,-0.16422727436411,0,0.0357142857142857,"29074"
0,0,"Asian, non-Hispanic",15,"Public",-0.5844,-0.6889,1.09,1.59,0.4,59.7434,"Suburb","Northeast","A",-0.57,-0.7,-0.17,0.51,0.27,1.69,0.25,0.93,-0.29,-0.36,8,8,-2.10167907159224,5.6,0,"29075"
0,0,"Hispanic, race specified",14,"Catholic or other private",-0.638,-0.5075,-0.5,0.1,0.39,55.9942,"City","West","B",-0.57,-0.76,0.1,-0.66,0.91,0.1,1.83,0.54,0.42,-0.76,8,10,-0.649567657891394,3.6,0.107142857142857,"29077"
0,1,"White, non-Hispanic",15,"Public",0.7934,0.6816,1.39,-0.64,-0.28,34.2121,"Suburb","South","B",0.56,1.31,1.62,-0.08,0.34,-2.07,0.24,-0.56,-0.56,0.75,6,10,0.832669800217844,3,0.0357142857142857,"29079"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.0885,0.2217,0.1,0.9,0.68,48.2851,"Town","Midwest","B",-1.13,-0.7,-0.58,-0.11,0.91,-0.47,-0.46,-0.21,1.98,-1.7,6,6,-1.50930581268072,3.6,0.0357142857142857,"29080"
0,1,"White, non-Hispanic",15,"Public",-0.1481,-0.1568,-1.49,1.59,-1.1,51.2247,"Suburb","South","A",-1.73,-1.1,-0.97,-2.46,0.91,1.27,-0.18,0.09,0.19,0.84,8,8,0.772608456397355,4,0.107142857142857,"29084"
0,1,"White, non-Hispanic",14,"Public",1.5592,1.4289,1.01,-1.77,-1.33,60.3438,"Suburb","West","A",0,-0.7,-0.17,0.19,-0.36,-0.89,-0.05,0.16,-1.52,0.3,8,8,0.265641803030553,5.6,0,"29086"
0,0,"White, non-Hispanic",14,"Catholic or other private",2.3421,2.3072,0.71,0.45,-0.63,59.0359,"City","Northeast","A",-1.13,1.31,-0.17,-1.01,0.91,0.71,0.67,0.5,0.68,-2.14,10,8,-0.749838334564476,5.6,0,"29087"
0,0,"White, non-Hispanic",14,"Public",0.4682,0.3509,0.71,0.85,-1.5,47.6229,"Suburb","South","C",-0.57,-1.1,0.1,1.23,0.91,-0.76,0.25,0.49,-1.36,-0.78,6,8,0.240296541306325,2.8,0.0357142857142857,"29088"
0,1,"Hispanic, race specified",15,"Catholic or other private",-0.0327,0.0463,-0.2,0.43,1.38,54.8766,"City","Midwest","C",-1.73,1.31,-0.69,0.49,-0.33,-0.47,-0.89,0.54,1.51,-1.95,4,6,-2.10167907159224,2.4,0.0357142857142857,"29089"
0,1,"White, non-Hispanic",14,"Public",-0.5628,-0.4518,0.63,1.23,0.36,58.1811,"City","South","B",1.16,1.31,1.62,2.08,1.52,0.71,0.25,-1,-0.98,-0.24,8,8,-1.08619893399721,3.6,0.0714285714285714,"29092"
0,0,"White, non-Hispanic",15,"Public",0.5297,0.4231,1.01,0.21,-0.14,50.4242,"Suburb","South","C",-1.73,-0.7,-1.41,-1.56,0.91,1.69,0.56,1.25,-0.65,-0.56,8,8,-1.34897379218715,2.8,0.0714285714285714,"29096"
0,1,"White, non-Hispanic",15,"Public",1.1431,1.2379,0.1,-0.39,0.19,50.7099,"Rural","West","C",-1.73,0.27,-0.58,-0.16,-0.33,0.71,-0.9,-0.23,0.08,0.16,6,8,0.247058740017478,2,0.0357142857142857,"29097"
0,0,"White, non-Hispanic",14,"Public",1.363,1.2401,0.96,1.34,-0.23,48.8119,"Suburb","Northeast","A",0.6,-0.3,0.1,-0.18,-0.33,0.1,0.67,0.61,-0.37,-0.07,10,8,-0.326731455880967,5.6,0.0357142857142857,"29098"
0,0,"Hispanic, race specified",15,"Public",-1.3184,-1.4458,-0.26,1.59,-0.54,53.5392,"Suburb","Northeast","C",0.6,0.27,1.34,1.32,-1.57,-1.5,1.83,-1.4,0.24,-0.58,10,10,-1.07943673528606,3.2,0.0714285714285714,"29099"
0,1,"White, non-Hispanic",14,"Public",0.7553,0.784,-1,0.75,-0.66,51.36,"Rural","Northeast","A",0.6,-0.36,1.21,-0.68,0.27,-1.03,-0.18,-0.16,-0.76,-0.66,8,8,-1.40903513600764,4.8,0.0357142857142857,"29100"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.6439,0.6584,1.39,-0.1,1.74,50.3015,"City","Midwest","A",-0.53,-0.3,-0.58,-0.66,0.91,1.69,0.25,-0.28,1.69,-1.7,8,10,-1.34897379218715,4.8,0.107142857142857,"29102"
0,1,"Hispanic, race specified",15,"Public",0.8224,0.8532,0.12,-0.04,0.01,54.0625,"Rural","South","A",0.03,0.27,0.55,-0.18,0.91,0.71,0.69,0.5,0.36,-0.37,8,8,0.11665381285647,4,0.0714285714285714,"29104"
0,1,"White, non-Hispanic",14,"Catholic or other private",0.2938,0.3411,-0.2,0.21,0.72,49.8873,"City","South","D",-0.57,-1.27,0.1,-0.54,-0.33,0.1,0.25,0.82,1.04,-1.49,8,6,-2.10167907159224,1.4,0.0357142857142857,"29105"
0,1,"Hispanic, race specified",14,"Public",-0.561,-0.6564,0.52,1.1,-1.32,50.7025,"Suburb","West","A",-1.73,-0.93,0.1,1.34,1.52,1.69,0.25,2.03,-0.4,-0.39,6,10,0.240296541306325,5.6,0.107142857142857,"29108"
0,0,"White, non-Hispanic",14,"Public",-0.601,-0.6623,-0.7,-2.17,0.48,44.6334,"Rural","South","C",-0.57,-0.3,0.07,-0.83,1.52,-0.33,0.69,-0.3,1.33,0.32,2,4,0.988411783023547,2.4,0.214285714285714,"29109"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.6782,0.757,1.39,-0.37,1.3,61.676,"City","South","A",0.03,-1.96,1.62,0.19,-0.33,-0.89,1.53,0.16,2.36,-2.14,8,6,-1.34897379218715,5.6,0,"29111"
0,1,"More than one race, non-Hispanic",15,"Public",0.179,0.1323,-0.17,0.98,1.05,43.8715,"Suburb","Midwest","C",0,-2.94,-0.29,-0.96,0.91,0.1,0.25,1.38,-0.47,-0.82,6,2,-0.487063476374538,2,0.0714285714285714,"29112"
