X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob,y_pred
0,0,"Hispanic, race specified",15,Catholic or other private,1.2601,1.01,-0.12,1.3,48.4587,South,-0.57,0.5,0.38,0.39,-1.57,-0.47,-0.17,0.16,6,10,-1.34897379218715,3.6,0.07389722534224412,0
0,0,"Asian, non-Hispanic",14,Public,0.3644,-0.2,1.34,-0.34,66.2645,Midwest,-0.57,0.34,0.1,0.19,-0.97,1.13,-0.05,0.15,8,10,0.503071399496264,5.6,0.20673079869941327,0
0,1,"Amer. Indian/Alaska Native, non-Hispanic",14,Public,2.0136,0.96,0.7,-1.73,57.2454,Northeast,0.6,0.9,0.95,0.96,0.27,1.13,1.83,0.54,10,10,-1.01937539146557,5.6,0.016090218333042746,0
0,1,"White, non-Hispanic",14,Public,-0.0233,0.25,-0.37,0.9,48.0741,Midwest,-1.13,-0.13,0.1,-2.16,-0.33,-0.89,0.25,-1.05,6,6,-0.775183596288704,3.0,0.5603552514892132,1
0,0,"White, non-Hispanic",14,Catholic or other private,0.1449,0.48,1.0,1.16,62.9309,Midwest,0.6,-0.7,0.1,0.57,-0.33,-0.89,-2.91,-1.45,8,8,-1.40903513600764,4.0,0.13198177018579885,0
0,0,"White, non-Hispanic",15,Public,0.9174,-0.2,-0.04,-2.65,47.3918,West,0.03,-0.7,-0.17,-0.54,2.15,-0.33,1.12,0.09,6,10,0.509833598207417,4.2,0.2623278682765468,0
0,0,"White, non-Hispanic",14,Public,0.8107,1.39,1.59,0.21,59.406,South,1.76,1.31,1.62,1.69,2.15,1.69,1.12,1.38,8,6,-0.271260149748346,4.8,0.11025939946236886,0
0,1,"White, non-Hispanic",14,Public,0.7115,1.39,0.75,0.28,31.2476,Midwest,1.76,1.31,1.17,0.61,0.91,1.27,1.83,0.61,4,6,-1.01937539146557,3.6,0.6993308401335129,1
0,0,"White, non-Hispanic",14,Public,1.2778,0.71,-0.04,-0.01,73.6836,West,1.19,1.31,0.9,0.49,0.91,0.71,0.25,0.54,10,9,-0.326731455880967,6.4,0.024301606132500837,0
0,1,"White, non-Hispanic",14,Public,0.2365,0.33,-0.73,-0.89,55.1976,Midwest,0.0,-0.7,0.1,-0.18,-0.33,-0.89,-0.05,-1.0,6,2,0.503071399496264,4.2,0.5932949372259556,1
0,1,"White, non-Hispanic",14,Public,-0.0617,-1.43,-1.78,-0.48,59.985,Midwest,1.76,1.31,1.62,1.02,2.15,0.1,1.83,0.16,2,10,-0.493825675085691,4.8,0.7910115780982028,1
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,-0.9487,-1.24,-0.39,1.51,38.761,Midwest,-0.57,-1.8,-1.41,-2.16,-1.57,-0.33,-1.02,-1.0,2,2,-2.10167907159224,3.6,0.7446812051600336,1
0,0,"Asian, non-Hispanic",14,Public,0.1163,1.39,-0.24,0.6,52.4287,South,-0.57,1.31,-0.85,-0.66,-0.97,0.1,-0.05,0.16,6,8,-0.756600533275629,4.2,0.18335894486610974,0
0,0,"White, non-Hispanic",14,Public,0.9549,0.71,1.34,0.02,59.3208,Northeast,1.19,0.27,0.22,0.49,0.31,0.71,1.22,1.38,8,8,0.0799645208127539,5.6,0.03607965070902929,0
0,0,"White, non-Hispanic",14,Public,-0.2078,1.09,1.59,0.61,55.8188,South,1.76,-0.3,1.62,1.69,0.91,0.1,0.25,0.61,8,10,0.140025864633243,4.0,0.1725764689233363,0
0,0,"Hispanic, race specified",14,Public,-0.1832,0.41,-0.04,0.47,53.7535,Midwest,0.6,-0.3,-0.17,0.19,-1.57,-0.33,-0.17,0.16,8,6,0.402800722823181,5.6,0.4017816718057101,0
0,0,"Asian, non-Hispanic",15,Public,-0.7423,0.18,0.55,0.31,63.0124,Northeast,1.76,0.5,1.07,1.69,0.31,0.84,0.38,0.09,10,10,-0.756600533275629,5.6,0.05498791905662128,0
0,1,"White, non-Hispanic",15,Public,0.5582,-0.7,0.78,0.47,67.5462,West,0.6,-0.13,0.1,-0.18,0.27,-1.69,0.25,-1.82,6,8,-1.40903513600764,5.7,0.054586906127426955,0
0,1,"More than one race, non-Hispanic",14,Public,-0.0406,-0.2,-0.39,-0.15,48.9523,South,0.6,0.9,-0.17,0.19,0.91,0.1,0.25,0.82,6,6,-1.01937539146557,4.8,0.3281513904543979,0
0,0,"Hispanic, race specified",15,Public,-0.5002,0.71,-0.64,0.47,45.2392,Midwest,-0.57,-0.7,-0.29,-1.01,-0.94,-0.52,-0.46,0.16,6,8,0.676927817412141,4.8,0.6077937770847602,1
0,0,"Asian, non-Hispanic",14,Catholic or other private,1.2305,-0.2,-0.1,-0.05,65.6867,Northeast,0.6,1.31,0.1,-0.36,1.52,1.27,-0.46,1.19,8,10,-0.433764331265202,5.6,0.020937713133864905,0
0,0,"Hispanic, race specified",15,Public,-1.3478,0.79,-0.95,-1.27,45.1921,Midwest,0.6,-0.3,0.1,2.08,0.91,0.71,-0.05,-1.05,10,4,-1.01261319275442,3.6,0.7219178864838336,1
1,1,"Black/African-American, non-Hispanic",16,Public,-1.2243,-1.3,-0.01,-1.98,28.1103,South,0.6,-0.3,-0.3,0.55,0.31,1.13,-0.61,0.16,3,2,1.50368746596293,4.8,0.8868577392031761,1
0,1,"Black/African-American, non-Hispanic",14,Public,-0.3915,0.67,0.21,-0.57,47.3291,Northeast,0.0,-0.3,0.1,0.19,-0.33,0.23,0.69,-0.62,10,6,0.509833598207417,4.2,0.12390740795944184,0
0,0,"Asian, non-Hispanic",14,Public,-0.503,-0.2,-0.75,-0.59,35.5561,South,1.16,1.31,-0.17,-0.66,1.52,0.71,-0.05,-0.17,10,8,-1.07943673528606,4.0,0.4285020679350246,0
1,0,"Asian, non-Hispanic",16,Public,-0.0212,-2.78,-0.78,-0.82,42.5375,South,-0.57,0.9,-0.75,-0.29,-1.57,-2.49,-0.9,-0.67,8,2,-0.0038952538705391,2.0,0.654023599895367,1
0,0,"More than one race, non-Hispanic",14,Public,0.7709,1.39,1.59,-0.64,47.1827,South,-1.13,-0.3,-0.3,-0.44,0.91,1.13,1.83,1.38,8,10,-1.07943673528606,3.6,0.11395749633194228,0
0,0,"White, non-Hispanic",14,Catholic or other private,0.041,1.39,1.34,1.15,64.9605,South,0.6,-1.33,-0.17,0.55,2.15,1.69,1.83,1.7,6,10,-2.10167907159224,3.6,0.06971512685327727,0
0,0,"Asian, non-Hispanic",14,Public,1.0113,1.09,-0.29,-3.13,63.4156,West,0.03,1.31,0.1,0.87,1.55,1.27,-1.33,-2.2,8,10,-0.0825396607041021,4.8,0.08008488875900797,0
0,1,"White, non-Hispanic",15,Catholic or other private,1.0843,1.39,0.7,1.25,45.163,Northeast,-1.16,-1.74,-0.29,-1.01,0.27,-0.89,1.83,0.24,10,6,-1.77884286958181,2.4,0.024201508206042655,0
0,0,"White, non-Hispanic",14,Public,-0.0996,1.39,-0.39,-0.76,64.0804,South,0.6,-0.13,1.62,0.49,2.15,-0.76,1.41,0.04,10,6,-0.512408738098765,5.6,0.09667456169430003,0
0,1,"White, non-Hispanic",15,Public,-0.4858,1.01,-1.61,0.53,53.3266,Midwest,0.6,-1.33,0.1,0.01,0.91,-0.47,0.25,0.54,6,2,-0.40537586271453,3.6,0.7085931689183085,1
0,0,"More than one race, non-Hispanic",15,Public,0.0363,-0.2,0.08,-2.91,44.7946,South,-0.57,-0.3,1.62,0.49,-0.33,-0.76,-0.16,-0.24,6,10,0.569894942027905,3.6,0.43400891550321913,0
0,1,"White, non-Hispanic",14,Catholic or other private,0.5287,0.67,0.52,-0.03,50.7542,South,0.6,-1.74,0.49,-0.46,0.91,-1.45,0.69,1.32,8,6,-1.67180999419758,3.6,0.09890952214822173,0
0,1,"Black/African-American, non-Hispanic",14,Public,0.5957,0.1,1.59,-0.61,48.2693,West,-0.57,0.9,0.1,1.34,-0.33,1.69,0.25,1.38,8,10,-0.512408738098765,4.2,0.12111494263934727,0
0,0,"White, non-Hispanic",14,Public,-0.7623,-0.58,-0.88,-2.32,42.0599,West,0.6,-1.33,-0.17,0.56,-1.57,0.1,-0.77,-1.05,3,8,0.769088415588478,3.6,0.6805391288369206,1
0,0,"Asian, non-Hispanic",15,Public,-1.1157,0.71,-1.77,-2.45,58.9711,Northeast,1.76,0.9,1.23,-1.03,0.31,0.1,0.25,-1.38,4,2,1.91497348034451,4.8,0.49359393489089737,0
1,0,"White, non-Hispanic",14,Public,0.0185,-0.8,-0.73,-0.31,44.9666,Midwest,0.0,1.31,-0.3,-0.5,-0.97,-0.33,-2.05,0.04,4,6,0.265641803030553,2.4,0.8380342513652204,1
0,0,"Asian, non-Hispanic",14,Public,0.131,1.39,0.1,-0.11,73.1176,Midwest,0.6,1.31,1.34,0.59,-1.57,1.69,0.38,-1.07,8,10,-0.0825396607041021,4.8,0.20556575964657742,0
0,1,"White, non-Hispanic",14,Public,0.3119,1.01,-1.21,-0.83,63.0331,Midwest,1.16,0.27,1.62,-0.96,0.27,1.27,1.83,-1.05,8,8,-0.756600533275629,4.8,0.35196211959594736,0
0,1,"White, non-Hispanic",15,Catholic or other private,-0.3114,-0.39,1.59,0.16,46.7939,South,0.6,-0.3,-0.58,1.34,-0.33,0.1,0.38,1.59,6,5,-1.50930581268072,3.0,0.2700431259909775,0
0,1,"Hispanic, race specified",14,Public,-0.8921,0.23,-0.39,-1.82,59.9446,West,0.6,0.9,1.62,1.69,-0.33,0.1,0.25,0.86,6,6,0.755572224245704,5.6,0.31597237547816337,0
0,1,"Hispanic, race specified",15,Public,-1.8146,1.39,1.1,-0.33,58.0609,South,1.76,0.9,0.77,2.08,0.94,0.1,0.25,1.7,10,4,0.672337779724273,4.0,0.37669683135295623,0
1,1,"White, non-Hispanic",15,Public,-0.0936,0.96,-0.64,-2.84,51.8848,South,1.76,-1.74,1.21,-0.48,0.91,0.1,0.25,0.56,10,10,2.21443763057817,5.6,0.2771624334897816,0
0,1,"White, non-Hispanic",14,Public,0.4335,0.59,0.21,-0.16,44.1926,Midwest,0.6,-1.1,-0.56,0.19,-0.33,0.28,-0.16,0.49,4,6,-0.756600533275629,3.0,0.6694377510593774,1
1,0,"White, non-Hispanic",15,Public,-0.9959,-1.53,0.98,-0.31,42.976,South,-1.13,-1.33,-2.92,-1.79,0.27,-0.89,-1.33,-0.6,8,3,-0.512408738098765,2.4,0.5252094970160175,1
0,1,"White, non-Hispanic",15,Public,0.1002,-0.5,-0.04,1.34,47.376,South,-0.57,-0.3,-0.17,-0.66,-0.33,-0.89,-0.05,0.16,6,2,-0.763362731986782,2.4,0.41666839938756306,0
0,0,"White, non-Hispanic",15,Public,0.2505,0.63,-0.06,-0.13,64.1854,Midwest,1.76,0.67,0.1,1.41,0.31,0.1,0.25,0.56,6,8,-0.512408738098765,5.6,0.3513950947872446,0
0,1,"White, non-Hispanic",15,Catholic or other private,1.4963,-0.58,-0.39,0.3,63.2526,South,-0.57,-0.93,-1.41,-0.48,-0.33,0.28,-1.33,0.16,10,8,-1.8389042134023,5.6,0.022648379593769488,0
0,1,"White, non-Hispanic",15,Public,1.0132,0.23,0.45,-0.82,55.6639,Northeast,0.6,-0.3,-0.97,-0.96,0.31,0.1,-0.46,0.16,6,6,0.876121290972714,5.6,0.07633390010605615,0
0,1,"Black/African-American, non-Hispanic",15,Public,-0.3736,-1.81,-3.69,-2.11,49.3958,South,0.6,-0.3,0.1,-0.29,-0.94,0.1,0.25,0.16,8,6,0.347329416690561,4.8,0.6420169130246535,1
1,1,"Hispanic, race specified",14,Public,-0.4737,0.71,-0.82,-0.07,44.7047,South,-1.73,-0.3,-0.17,-0.64,-0.33,-0.33,-0.05,-1.51,6,10,-1.07943673528606,3.6,0.2961388864343607,0
0,0,"White, non-Hispanic",15,Public,-0.684,1.39,0.21,-1.73,48.8541,South,0.6,-0.3,-0.17,1.25,-0.33,0.1,0.25,0.16,10,10,0.2588796043194,4.0,0.25874190698240523,0
0,1,"White, non-Hispanic",15,Public,-1.9068,-3.38,-2.29,-0.82,39.5836,Northeast,-1.73,-3.51,-2.92,-0.09,-1.57,-3.1,-2.04,0.04,2,2,0.876121290972714,0.0,0.9230660856962687,1
0,0,"Asian, non-Hispanic",14,Catholic or other private,0.6726,1.01,0.55,-1.38,58.0176,West,0.6,-0.3,1.62,0.66,-0.33,1.27,1.09,0.99,6,10,-0.110928129254775,2.4,0.13732547379650503,0
1,1,"White, non-Hispanic",16,Public,0.3824,1.39,-1.61,-0.09,44.4494,Northeast,-0.57,-1.1,-1.41,-1.51,0.27,0.1,-1.33,0.54,2,2,0.509833598207417,1.0,0.5166272017338588,1
0,0,"More than one race, non-Hispanic",14,Public,1.4335,0.59,-0.04,-1.77,66.267,South,0.6,-0.3,-0.17,0.93,-0.33,0.1,-0.05,-0.67,10,10,-0.756600533275629,5.6,0.03991010237146841,0
0,1,"More than one race, non-Hispanic",15,Public,0.49,-0.88,-0.41,-0.38,54.5341,Northeast,1.76,1.31,1.62,-0.08,-1.57,-1.93,1.83,-2.26,10,8,-1.67180999419758,2.4,0.10124987073322377,0
0,1,"White, non-Hispanic",14,Catholic or other private,0.2112,-1.49,-1.0,0.64,59.7035,Northeast,-0.57,-0.3,0.1,0.19,-0.33,-0.33,-0.05,-0.67,8,9,-2.10167907159224,3.0,0.059732489196765944,0
0,1,"White, non-Hispanic",14,Catholic or other private,-0.6506,0.71,-0.14,1.51,55.7208,Northeast,-1.73,-0.93,-0.97,-0.66,0.91,-0.33,1.1,0.99,4,8,-0.756600533275629,2.0,0.14152740583884815,0
1,1,"Black/African-American, non-Hispanic",16,Public,-0.2605,1.39,0.48,0.6,51.4258,Midwest,0.6,1.31,-0.3,1.78,0.31,1.27,0.81,1.31,6,4,-0.756600533275629,4.2,0.5635470968999364,1
0,1,"White, non-Hispanic",14,Public,1.5656,0.1,0.15,-0.06,65.4781,Midwest,1.16,1.31,1.62,1.32,0.91,0.28,1.83,0.09,8,10,0.140025864633243,5.6,0.18281194225349207,0
0,0,"White, non-Hispanic",15,Public,-0.1617,-0.66,-0.7,-1.59,61.6831,Midwest,0.03,-1.33,0.1,-0.66,0.91,0.66,1.83,0.16,8,10,1.31801018374513,4.2,0.6028492710051133,1
0,0,"Hispanic, race specified",14,Public,-0.5134,1.01,-0.39,0.27,54.9436,South,0.6,0.27,0.16,0.19,0.91,0.1,-0.17,0.16,8,10,-0.170989473075263,3.0,0.2952620721581738,0
0,1,"White, non-Hispanic",14,Public,-0.222,-0.5,-0.39,0.76,54.2168,Northeast,-1.16,-0.3,-1.0,-0.29,0.91,-0.28,-0.61,0.82,6,6,0.528416661220491,3.6,0.2003808782160967,0
0,0,"White, non-Hispanic",14,Public,-0.1911,1.39,1.59,-0.23,57.2717,Northeast,1.76,1.31,1.34,2.08,-0.33,1.69,1.12,0.6,6,8,-0.326731455880967,4.8,0.09074098180872377,0
0,1,"White, non-Hispanic",14,Catholic or other private,0.197,1.39,1.59,1.09,64.1216,Midwest,1.76,0.27,1.62,1.41,0.91,0.71,1.53,1.38,6,10,-2.10167907159224,5.6,0.11251072367249024,0
0,0,"White, non-Hispanic",14,Public,0.0382,0.1,-0.39,0.23,40.5028,South,-0.57,-0.3,-1.41,-1.01,0.27,-0.33,-0.05,0.16,9,8,-0.189572536088338,2.0,0.3939599778002708,0
1,1,"White, non-Hispanic",16,Public,-0.7548,0.63,-1.87,-0.64,39.6024,South,-0.57,1.31,0.51,0.49,-0.33,0.28,1.83,1.0,8,10,1.41828086041821,4.0,0.5881344051174996,1
1,0,"White, non-Hispanic",14,Catholic or other private,1.5799,-2.48,-0.64,0.1,46.3645,Northeast,-0.57,-0.7,-1.41,-2.11,-0.33,-1.88,-0.89,-2.59,4,8,-0.338083692279987,2.4,0.1333963065696065,0
1,1,"Black/African-American, non-Hispanic",15,Public,-0.5256,-0.52,1.59,-4.22,49.9621,South,0.6,1.31,0.51,0.55,-0.97,0.1,-0.05,0.16,2,6,1.91497348034451,3.6,0.7287055842117407,1
0,0,"Asian, non-Hispanic",15,Public,-0.4305,1.39,0.45,-0.89,45.982,Midwest,0.6,-1.16,-0.75,0.14,0.91,0.28,1.1,-0.3,8,6,0.503071399496264,3.6,0.6244904943241395,1
0,1,"White, non-Hispanic",14,Public,0.7579,-0.52,0.55,0.16,45.315,Northeast,0.6,1.31,0.1,-0.66,0.27,0.1,0.67,0.5,6,2,-1.67180999419758,3.0,0.17597544524315273,0
0,1,"White, non-Hispanic",15,Public,0.0327,-0.2,-0.43,-1.77,45.285,Midwest,-1.13,0.34,-0.27,-0.84,2.15,0.66,1.83,0.61,2,2,0.2588796043194,2.0,0.9095145717040852,1
0,0,"White, non-Hispanic",14,Public,0.6336,0.71,0.21,-2.33,54.8912,West,-0.57,-0.13,0.1,0.12,-0.33,0.28,-0.49,-0.3,2,8,-1.16484334083077,4.8,0.1835949793143721,0
0,1,"White, non-Hispanic",14,Public,0.4643,0.71,1.26,-0.22,58.396,South,0.6,1.31,0.1,2.08,-0.33,0.71,1.53,1.31,8,8,-1.18646961067029,3.6,0.13862482683926805,0
0,1,"White, non-Hispanic",15,Public,-0.2025,-2.48,0.21,-0.38,47.0905,South,0.03,-1.27,0.1,-1.31,-0.33,-0.33,0.25,0.16,6,2,-0.756600533275629,4.8,0.4517891672560476,0
0,1,"Hispanic, race specified",14,Public,-0.7481,0.71,0.65,-0.35,52.002,Midwest,-0.57,1.31,-0.17,0.19,-0.33,1.69,-0.05,0.21,8,8,0.247058740017478,2.4,0.6536151110439181,1
0,1,"White, non-Hispanic",14,Public,0.5185,1.01,-0.05,-2.83,44.6995,Midwest,0.03,-0.7,1.62,-2.11,-0.3,-3.1,0.25,-1.82,10,6,1.52179369499357,3.6,0.48564563078069733,0
0,1,"White, non-Hispanic",14,Public,0.5271,-0.96,-0.86,-0.11,51.7348,West,0.6,-0.3,-0.17,0.19,1.52,1.69,0.67,1.71,8,6,-0.756600533275629,4.8,0.22852952300776105,0
0,0,"White, non-Hispanic",14,Catholic or other private,1.3553,0.23,1.0,0.31,63.1191,West,0.03,-1.1,-1.02,-0.64,0.27,1.27,1.83,0.56,8,7,-2.10167907159224,4.2,0.027024546533310212,0
0,1,"More than one race, non-Hispanic",14,Public,-0.4376,-0.94,-0.61,-0.33,32.6395,West,-1.73,-0.76,-2.09,-2.09,1.52,0.15,1.12,1.38,3,6,-0.756600533275629,0.0,0.8146788158314512,1
0,0,"White, non-Hispanic",15,Catholic or other private,-0.0207,0.71,-0.95,0.57,56.8625,South,-0.57,-0.7,0.1,0.93,-1.57,-1.03,-0.9,0.09,4,8,-1.07943673528606,4.0,0.1625250872816091,0
1,1,"More than one race, non-Hispanic",15,Public,-0.9674,-1.19,-0.29,-0.72,31.9961,South,-1.13,-0.3,-0.56,0.19,0.91,-1.45,-0.17,1.7,10,6,-0.433764331265202,1.0,0.7080624900057205,1
0,0,"Black/African-American, non-Hispanic",14,Public,0.2331,1.09,1.59,0.04,60.1705,South,1.19,0.67,0.51,0.87,-0.94,-0.33,-0.05,0.16,10,2,0.120173853665348,4.0,0.12136789191237286,0
0,0,"Hispanic, no race specified",15,Public,-0.1888,-0.88,0.43,-0.34,31.1906,West,0.03,-0.3,-0.17,0.19,-0.33,0.1,-0.48,-1.38,6,3,0.146788063344396,2.8,0.5804189567557682,1
0,1,"White, non-Hispanic",15,Public,0.9721,1.09,0.52,-2.35,63.971,Midwest,0.0,0.27,-0.13,0.39,-0.33,-0.89,0.25,0.16,6,8,0.0430762776932074,3.0,0.38356662650099776,0
0,0,"White, non-Hispanic",15,Public,-0.5304,1.09,0.85,-0.24,52.1421,South,-1.73,-0.93,-0.17,-0.64,-1.57,-0.47,-0.05,1.38,10,6,0.402800722823181,3.0,0.20524149766157618,0
0,1,"Hispanic, race specified",15,Public,0.0312,0.21,-0.19,-0.65,48.5995,South,-0.57,0.04,0.55,0.86,1.55,-1.45,1.83,0.54,6,6,-0.679502957303489,4.2,0.318315165274867,0
0,0,"White, non-Hispanic",14,Catholic or other private,0.8646,0.59,0.41,0.64,58.9421,Northeast,-0.57,-0.3,-0.58,0.19,0.27,0.1,-0.16,-0.56,6,6,-0.756600533275629,2.8,0.04686111817088834,0
0,0,"White, non-Hispanic",14,Public,1.0156,-1.57,-0.39,-0.86,46.0324,South,-0.57,-1.33,-1.41,-2.46,-1.57,-1.88,-1.33,-1.07,6,8,0.0561660899499495,5.6,0.19349133195892163,0
0,1,"White, non-Hispanic",15,Public,0.1962,0.59,-0.37,-1.6,64.4359,West,0.6,-0.7,-0.17,1.23,-0.33,-1.88,0.25,-1.38,6,8,0.569894942027905,4.8,0.15049801564350362,0
0,0,"White, non-Hispanic",14,Public,0.8173,-0.2,1.59,0.14,71.3571,Midwest,1.76,0.34,0.1,1.23,-0.33,-0.33,-0.48,-0.67,8,8,-0.856871209948712,5.6,0.13410869943477735,0
0,0,"White, non-Hispanic",14,Public,0.6997,0.96,-0.34,-0.14,70.0838,South,0.6,-0.7,0.1,0.19,0.91,-0.33,-0.44,0.54,10,10,-0.756600533275629,5.6,0.04298896720264339,0
0,1,"Black/African-American, non-Hispanic",13,Public,0.0984,-1.43,-0.52,-2.4,48.7553,West,0.0,0.67,1.23,1.34,0.27,-0.28,-0.17,0.99,6,10,1.3614616745,1.4,0.6388408256455191,1
0,0,"White, non-Hispanic",14,Public,0.1779,0.23,-0.12,-0.06,44.1242,South,-0.57,0.27,-0.17,0.19,1.52,1.13,0.38,1.38,10,10,1.52179369499357,4.0,0.29769989365141475,0
0,0,"Hispanic, race specified",14,Public,-0.7178,-3.08,-0.39,-0.5,37.8013,Midwest,-0.57,-0.7,1.62,-0.36,-0.33,-0.89,-1.33,1.0,4,2,-0.512408738098765,3.0,0.9217704103685038,1
0,1,"White, non-Hispanic",14,Public,1.1357,1.39,1.59,-1.19,53.5389,South,1.76,1.31,1.62,2.08,2.15,1.27,1.83,1.31,8,10,1.74787926113979,5.6,0.13456867415034726,0
0,0,"White, non-Hispanic",14,Public,0.6715,0.14,-0.64,-0.59,47.8179,Midwest,-1.16,-1.33,-2.53,-1.38,-0.36,-0.33,-1.63,-1.05,10,10,-0.493825675085691,4.2,0.29060374581442583,0
0,1,"White, non-Hispanic",14,Public,1.6456,-0.62,-0.39,-0.13,68.1342,Northeast,1.19,-0.3,0.77,0.57,1.55,0.1,1.4,0.16,10,10,-1.40903513600764,4.2,0.02617488628439002,0
0,0,"White, non-Hispanic",14,Public,-0.9378,0.29,1.09,0.23,57.759,South,1.76,1.31,1.62,1.02,-0.33,0.1,-0.16,-0.6,6,6,-0.189572536088338,5.6,0.2550409704288177,0
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,1.3526,0.6,1.59,1.0,65.2503,Midwest,1.76,1.31,1.62,2.08,0.31,0.84,1.22,-1.08,10,10,-1.50930581268072,4.8,0.05670961453928906,0
0,0,"More than one race, non-Hispanic",14,Catholic or other private,-0.2426,0.59,0.45,0.19,45.89,South,-1.73,-0.13,-0.85,-1.51,-0.33,-0.89,-0.9,-1.84,8,8,-0.756600533275629,2.4,0.1576411557516309,0
0,1,"Asian, non-Hispanic",14,Public,-0.4305,1.01,-1.77,0.71,37.6915,West,0.6,-0.3,0.1,-1.31,-0.33,-0.33,0.25,-0.6,2,2,-0.942277815493428,2.0,0.6937557899028172,1
0,1,"Black/African-American, non-Hispanic",15,Catholic or other private,1.0388,0.21,0.85,0.51,48.5394,South,1.76,-0.59,0.55,1.25,-0.33,0.57,0.69,1.38,6,6,-0.0825396607041021,1.4,0.29111251155254364,0
0,1,"White, non-Hispanic",15,Public,-0.5551,0.63,0.55,-0.72,59.8876,Midwest,1.16,1.31,0.1,0.87,0.27,-0.89,-0.49,0.59,2,10,-0.326731455880967,4.0,0.6621438272107774,1
0,1,"White, non-Hispanic",14,Public,0.0007,0.67,0.1,-0.32,43.3445,Midwest,0.6,-0.3,0.1,0.93,0.91,-0.47,0.25,0.49,6,6,-0.427002132554049,5.6,0.5248866331547871,1
1,1,"White, non-Hispanic",15,Public,-0.1109,0.71,0.98,-1.31,55.5093,South,-0.57,0.9,0.1,0.19,-0.33,0.1,0.25,0.16,6,6,0.832669800217844,2.0,0.4156203347078428,0
1,0,"White, non-Hispanic",16,Public,-1.2243,0.1,-1.21,-0.55,48.7554,South,-0.57,-1.9,-1.14,-0.66,-0.94,-3.1,-2.91,-1.44,3,2,1.31801018374513,3.6,0.6850398507840777,1
0,1,"Hispanic, race specified",15,Public,1.2464,-1.19,-0.73,-1.5,58.8982,South,1.76,0.9,1.62,0.85,1.52,1.13,1.42,1.7,8,6,0.283748032061195,4.2,0.31325439927813087,0
0,0,"More than one race, non-Hispanic",14,Public,-0.2052,0.59,-1.43,-1.0,61.2944,South,-0.57,-0.7,-0.17,0.19,-0.33,-0.89,-0.17,-1.07,10,4,0.725636924833609,4.8,0.19082162879820025,0
0,0,"White, non-Hispanic",14,Public,1.0102,-2.78,-1.09,-0.66,59.6907,Northeast,0.03,-0.7,0.1,-2.16,-0.33,-0.33,0.25,-0.67,8,8,0.66557558101312,4.0,0.1385232435023782,0
0,1,"Hispanic, race specified",14,Public,-0.5684,0.52,-0.39,-1.81,49.4267,West,0.6,1.31,0.1,-0.96,-0.33,1.69,-0.16,1.64,8,4,0.0799645208127539,4.2,0.37910949780807995,0
0,1,"White, non-Hispanic",14,Public,-0.2467,-0.96,1.59,0.64,62.6211,South,0.6,0.27,0.1,0.49,0.31,1.27,0.69,0.86,10,10,-1.51606801139187,5.6,0.0791184415457973,0
0,1,"Hispanic, race specified",14,Catholic or other private,0.1123,-1.36,-1.21,0.86,40.7526,South,-1.73,-0.7,-0.56,-0.36,0.27,0.1,0.25,0.15,6,6,-0.487063476374538,2.8,0.39798856005845934,0
0,1,"White, non-Hispanic",14,Public,0.6337,0.59,1.04,-2.11,49.0885,South,0.6,1.31,0.77,0.86,0.91,0.71,0.99,0.54,6,6,0.347329416690561,3.6,0.3412182186011929,0
0,1,"White, non-Hispanic",15,Public,0.6674,0.41,-0.39,-1.51,41.1356,West,-0.57,-0.7,-1.41,0.19,-0.33,-0.33,-1.33,-0.28,10,6,-0.0757774619929493,1.2,0.30782143565005765,0
0,1,"Hispanic, race specified",14,Public,-0.1589,-1.49,-0.17,-1.17,63.3145,South,0.6,1.31,0.51,0.85,-0.33,0.1,-0.05,0.93,10,8,-0.189572536088338,3.6,0.26952609765977076,0
0,0,"White, non-Hispanic",15,Catholic or other private,0.7927,1.39,0.12,1.67,48.3672,South,0.0,-0.7,-0.29,-1.33,0.91,1.27,0.38,0.16,6,10,-1.67180999419758,5.6,0.05352330178748306,0
0,1,"White, non-Hispanic",15,Public,-0.5118,-1.79,-1.73,-0.47,34.0624,South,-1.73,-0.3,-1.68,-0.64,-1.57,0.1,-1.33,-0.28,8,2,1.24091260777299,2.4,0.7739591970545593,1
0,0,"White, non-Hispanic",16,Public,-0.7799,0.29,-0.06,-0.39,44.4104,Midwest,0.0,0.67,-0.56,0.49,-0.33,0.1,0.25,0.86,6,3,-0.756600533275629,2.8,0.801646327159519,1
0,1,"Hispanic, race specified",14,Public,-0.7702,1.01,0.16,0.28,57.6094,West,0.6,-1.33,0.95,-0.66,-0.33,-0.47,-0.05,-0.23,8,8,-0.696539189455141,5.6,0.10456629406454575,0
