X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob,y_pred
0,1,"Hispanic, race specified",15,Public,-0.7472,1.01,-0.12,0.22,45.2934,Midwest,0.0,0.9,0.49,0.17,0.91,0.71,0.67,0.99,2,2,-0.512408738098765,4.2,0.5478594771641047,1
0,1,"White, non-Hispanic",15,Public,0.9223,1.01,1.1,0.64,52.3853,South,0.6,0.9,-0.69,-0.36,0.31,0.28,-0.48,0.5,6,8,-1.51606801139187,4.2,0.09019960430358678,0
0,0,"White, non-Hispanic",14,Public,-0.6679,1.09,1.26,-0.16,47.0314,Midwest,0.6,1.31,1.34,1.69,-0.33,-0.89,0.69,-0.62,8,8,-0.756600533275629,3.0,0.7528536554010722,1
1,1,"White, non-Hispanic",16,Public,-0.4241,0.96,0.1,-0.15,30.6169,South,-0.57,0.04,-0.17,-0.74,0.31,0.1,0.25,0.16,2,6,1.19895749298314,3.0,0.7033228325047378,1
0,0,"Black/African-American, non-Hispanic",15,Public,-0.4767,-0.22,1.26,-0.09,37.2776,Midwest,0.03,1.31,-0.75,-0.18,-0.94,1.69,-0.91,0.15,4,2,-0.756600533275629,3.0,0.7397064858807648,1
0,1,"Black/African-American, non-Hispanic",14,Public,-0.4776,-0.96,-0.34,0.07,45.4955,Midwest,-1.73,-0.7,0.1,-1.03,-0.33,-0.89,-0.05,-0.23,8,6,1.50368746596293,3.6,0.36398995977207427,0
0,0,"White, non-Hispanic",15,Public,0.4491,0.1,-0.04,0.56,65.4357,Midwest,0.03,-0.3,-0.56,-0.18,2.15,1.27,-0.48,1.27,10,10,-0.835244940109192,4.0,0.35933670538457596,0
1,1,"White, non-Hispanic",15,Public,-1.2745,0.9,0.3,-0.69,57.8487,West,-0.57,0.9,0.1,0.39,-0.97,0.28,-0.05,1.38,10,2,-0.493825675085691,4.8,0.24974734770668255,0
0,1,"Hispanic, no race specified",15,Public,-0.765,-0.09,-1.06,0.02,48.9932,Midwest,0.03,-0.7,-1.41,0.86,0.91,0.1,-0.78,0.16,6,2,0.509833598207417,3.0,0.3213531581312077,0
0,1,"White, non-Hispanic",15,Public,1.3937,-1.38,-1.73,-2.33,49.6736,West,0.0,-2.94,-0.56,-1.98,0.27,-1.45,0.67,-1.83,4,9,-1.16484334083077,3.6,0.26289431824182574,0
1,1,"Black/African-American, non-Hispanic",16,Public,-0.2273,1.39,0.84,-1.12,44.3603,South,1.76,1.31,0.95,0.96,1.52,-0.14,0.48,-1.25,6,3,0.772608456397355,4.0,0.2194134821362436,0
0,0,"White, non-Hispanic",14,Public,1.7192,0.33,1.59,-1.51,76.437,West,1.76,0.9,1.62,1.39,2.15,1.27,1.53,2.03,10,10,-0.0757774619929493,6.4,0.04851575682345153,0
0,0,"White, non-Hispanic",14,Public,0.7296,1.01,-0.04,-0.47,51.324,South,-1.73,-0.3,-1.14,-1.31,-0.97,-1.32,-0.89,-1.05,6,8,0.688748681714062,2.4,0.3136164495133629,0
0,1,"White, non-Hispanic",14,Public,-0.5805,0.96,-0.29,-0.57,59.4947,Northeast,0.0,0.74,1.21,0.12,0.31,-0.33,0.25,-0.23,8,6,0.755572224245704,3.6,0.18587576682673068,0
1,1,"White, non-Hispanic",14,Catholic or other private,1.2166,0.23,1.0,0.04,62.5654,Midwest,1.16,1.31,0.1,1.23,-0.94,-0.33,-1.33,-0.67,8,6,-1.342211593476,5.6,0.08252657681543203,0
0,1,"Asian, non-Hispanic",14,Public,-0.1533,1.39,-0.64,-0.69,54.7127,West,0.6,0.9,-0.29,0.19,-0.33,0.23,-1.33,-1.06,8,8,-0.493825675085691,5.6,0.022839482068737663,0
0,0,"White, non-Hispanic",14,Public,-0.8573,1.39,1.59,-0.28,55.6755,South,0.6,0.67,0.77,2.08,0.91,1.69,0.25,0.61,6,10,0.772608456397355,5.6,0.35131574640593743,0
0,0,"Hispanic, race specified",15,Public,-0.7594,-2.78,-0.04,-0.17,53.3486,South,0.6,1.31,-0.75,-0.18,-0.97,-0.33,-1.63,-0.23,8,2,1.19895749298314,4.8,0.5556387897695508,1
0,1,"White, non-Hispanic",15,Public,-0.1901,-0.2,0.21,-0.41,57.0444,Northeast,0.6,-0.7,0.49,0.85,0.91,0.1,0.36,0.87,8,2,-1.8389042134023,4.2,0.1522418241493506,0
0,0,"White, non-Hispanic",15,Public,1.0993,-0.5,-1.08,0.08,28.1235,South,0.0,-1.1,-0.29,-0.16,-0.94,-1.45,-1.33,-2.26,10,8,-0.756600533275629,2.8,0.4631184702984005,0
1,0,"Black/African-American, non-Hispanic",16,Public,-0.7575,-2.09,-1.08,-0.9,41.9107,Midwest,-1.73,-0.3,-0.58,-2.46,-0.94,1.69,0.38,0.93,2,10,1.01834708243564,1.2,0.9279979828854453,1
0,1,"White, non-Hispanic",15,Public,0.3353,0.21,-0.39,-0.39,46.2155,West,0.6,-1.33,1.07,-0.18,-0.97,-0.89,-0.36,0.16,3,10,-0.0825396607041021,1.2,0.4699989896980056,0
0,0,"White, non-Hispanic",14,Catholic or other private,-0.1987,-0.96,1.34,0.34,44.1515,South,0.6,-0.3,-0.29,0.19,0.91,0.1,-1.33,-0.28,6,10,0.180235197485836,5.6,0.29172627507109694,0
0,0,"Hispanic, race specified",14,Public,-0.3931,0.52,-0.52,0.19,52.8446,West,1.19,-0.13,-0.73,0.66,0.31,-0.89,0.55,-0.23,6,8,-1.18646961067029,4.0,0.188728032534405,0
0,0,"White, non-Hispanic",14,Public,1.3115,1.39,1.59,0.61,52.8667,South,0.56,0.27,1.62,0.12,-0.3,0.1,0.25,0.54,10,10,0.140025864633243,5.6,0.06527629275572329,0
0,0,"White, non-Hispanic",14,Catholic or other private,1.5989,1.39,1.59,1.53,58.2389,Northeast,-0.57,-1.33,-0.3,-0.16,0.31,-1.08,-0.18,0.16,10,8,-2.10167907159224,5.6,0.005773906489937359,0
0,0,"White, non-Hispanic",14,Catholic or other private,1.2288,0.03,1.59,0.77,62.3585,South,0.0,-0.3,1.07,1.12,-0.33,-0.89,1.53,0.99,8,6,-1.07943673528606,5.6,0.05969289635735008,0
0,1,"More than one race, non-Hispanic",14,Public,0.4723,-0.69,1.26,-0.28,58.2747,South,-0.57,0.67,0.1,0.86,-0.33,0.1,0.25,0.93,10,9,-1.07943673528606,4.8,0.0230804415472909,0
0,0,"White, non-Hispanic",14,Public,0.3447,0.79,0.7,-0.8,63.8935,South,-0.57,-0.13,-0.56,-0.36,0.27,0.28,-0.05,0.09,10,6,-0.16422727436411,4.8,0.14730096649087202,0
0,0,"Black/African-American, non-Hispanic",16,Public,-1.8146,0.71,0.21,-0.33,50.9011,South,1.76,1.31,1.34,1.6,-0.33,-0.33,-0.89,-0.23,10,10,0.672337779724273,5.6,0.27252504569778485,0
0,0,"Hispanic, race specified",15,Public,-0.7603,0.29,-0.39,0.21,42.8128,South,-0.57,-0.3,-1.41,-0.29,-0.33,0.1,-1.33,-0.61,6,6,0.744219987846683,0.0,0.627787319397203,1
1,1,"White, non-Hispanic",15,Public,-0.2617,-0.58,0.65,-2.12,43.4948,West,0.0,1.31,0.78,0.66,-0.33,1.69,-0.59,0.66,3,8,0.240296541306325,1.2,0.7517193001436894,1
1,0,"White, non-Hispanic",14,Public,0.1141,-0.28,0.65,0.08,54.2059,West,-0.57,-1.33,0.1,-0.29,-0.33,-0.89,0.25,0.56,7,6,-1.8389042134023,3.6,0.27351786273166434,0
0,1,"White, non-Hispanic",14,Catholic or other private,2.3344,-0.2,0.1,1.59,56.5722,Northeast,-0.57,-0.3,0.1,-0.64,0.91,-0.33,0.25,0.16,6,8,-1.67180999419758,4.8,0.010650990411886432,0
0,0,"White, non-Hispanic",14,Public,0.4362,1.39,-0.39,-2.01,62.8041,West,0.6,-0.3,0.1,-0.18,0.91,0.84,0.25,-0.28,6,10,-1.24194091680291,1.2,0.39036749090277423,0
0,1,"Asian, non-Hispanic",14,Public,0.2606,-2.95,-2.29,-0.36,51.7081,South,-0.57,-2.3,-1.41,-1.56,-0.3,-0.89,-0.48,-2.2,6,8,-1.40903513600764,1.0,0.23071845830901908,0
0,1,"White, non-Hispanic",15,Public,0.582,-1.06,-0.39,-0.1,66.0035,West,0.6,-0.3,-1.68,-1.81,0.27,-0.33,-1.33,-0.67,6,6,-1.77208067087066,2.8,0.18750933159278577,0
0,1,"Hispanic, race specified",14,Public,-0.6479,-2.4,1.59,-0.11,43.8679,West,-1.16,0.27,0.1,0.19,1.55,0.1,1.1,-0.6,8,6,1.05523532555519,2.0,0.3516843869779804,0
0,0,"White, non-Hispanic",14,Public,-0.0684,0.9,-0.04,-1.23,39.7186,West,-0.57,-0.3,-0.58,-0.16,0.31,0.1,-0.05,0.16,6,8,2.28126117310981,4.0,0.5704400200921974,1
0,1,"White, non-Hispanic",14,Public,0.5685,0.59,1.34,-0.13,70.0434,Northeast,1.76,1.31,1.62,0.66,-0.33,0.1,0.25,0.16,6,8,-1.40903513600764,5.6,0.03468193689790937,0
0,0,"Hispanic, race specified",13,Public,-0.6788,0.71,1.26,0.61,51.1311,South,0.6,-1.96,0.68,-0.57,-1.57,-1.64,1.83,0.61,10,10,-0.211198805927857,4.2,0.0873341898910514,0
0,1,"More than one race, non-Hispanic",14,Public,-0.3298,-0.2,0.52,0.25,47.5424,South,0.6,0.04,0.1,0.5,-1.57,-1.88,0.25,-0.23,6,8,-0.0757774619929493,3.0,0.14520823811855552,0
0,0,"White, non-Hispanic",14,Public,-0.5378,1.39,1.34,-0.28,58.7831,South,1.16,-3.51,0.95,1.34,-1.57,-3.1,-1.33,-0.99,6,8,0.832669800217844,4.8,0.2065976456411699,0
0,0,"White, non-Hispanic",14,Catholic or other private,2.0173,1.01,-0.39,0.74,59.9731,South,0.6,-0.3,-0.17,0.49,0.91,0.1,-0.05,0.16,4,10,-0.512408738098765,5.6,0.05744515011360168,0
0,1,"White, non-Hispanic",14,Public,0.0857,-0.52,1.0,-0.34,46.2594,Midwest,-0.57,-1.1,-0.56,-0.66,0.91,-0.33,-0.89,0.04,6,6,1.42504305912936,5.6,0.4400527168790497,0
0,0,"White, non-Hispanic",14,Public,-0.7499,1.01,-0.06,-0.4,46.3553,Midwest,-0.57,0.9,0.1,0.2,-1.57,-1.45,-0.05,0.54,8,4,0.509833598207417,1.2,0.8945407398527846,1
0,0,"More than one race, non-Hispanic",14,Catholic or other private,-0.3247,0.23,-0.39,0.56,37.8433,Midwest,-0.57,-1.1,1.62,0.57,-1.57,-1.88,0.69,-1.84,6,10,-1.342211593476,2.4,0.3898776908907553,0
0,0,"White, non-Hispanic",14,Public,-0.5235,-0.34,-1.28,0.19,28.4087,Midwest,-1.16,0.9,-0.97,-0.64,-1.57,1.27,-0.59,-0.67,4,6,-0.16422727436411,2.0,0.9575244716414839,1
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,0.8814,0.59,-0.12,0.64,47.7365,South,-0.57,0.74,0.1,0.49,-0.33,0.1,-0.16,0.15,6,8,-1.67180999419758,3.6,0.05801024895608689,0
1,1,"Hispanic, race specified",15,Public,-0.9288,-0.88,-0.04,-2.36,37.8972,Northeast,0.03,-0.3,-1.41,-0.29,-0.94,-0.33,-2.05,-0.23,6,2,2.17774833853445,3.0,0.3761217735229848,0
1,1,"White, non-Hispanic",14,Public,-0.6416,-1.06,-1.08,-2.38,49.1621,West,1.76,0.27,0.77,0.12,-1.57,-1.45,-1.33,-2.22,6,2,1.85139209571515,1.2,0.8664766189894435,1
0,1,"Black/African-American, non-Hispanic",14,Catholic or other private,-0.2327,-2.32,-1.55,0.8,38.1157,South,-1.73,-1.33,-2.92,-1.33,-1.57,-1.5,-1.63,-1.77,2,2,-0.512408738098765,1.2,0.38521270451838757,0
1,1,"White, non-Hispanic",14,Public,-0.1718,-0.09,1.04,-1.9,49.4613,South,0.0,0.9,1.62,1.34,0.27,0.28,0.25,0.54,3,6,1.52531373580245,3.0,0.6322927658693004,1
0,0,"White, non-Hispanic",14,Public,-0.7059,0.14,1.59,0.07,55.597,Midwest,1.16,-0.3,0.1,2.08,-0.33,1.69,-0.05,0.93,6,2,1.07381838856826,3.0,0.8717144444385659,1
0,1,"White, non-Hispanic",14,Public,-0.4458,1.01,0.21,-2.73,65.0216,West,0.0,0.67,1.34,1.72,-0.33,0.15,1.1,0.93,8,9,-0.271260149748346,4.0,0.20110999606361238,0
0,0,"White, non-Hispanic",14,Public,-0.112,0.23,-0.39,-0.7,53.7469,South,0.0,-0.13,-0.58,-0.17,-1.57,-0.76,-1.33,-0.17,6,6,0.695510880425215,3.6,0.5267123721418371,1
0,1,"Asian, non-Hispanic",14,Public,1.6434,0.71,-0.04,0.3,74.0948,South,0.6,-0.93,-0.17,1.6,-0.33,-0.33,-0.46,-0.67,6,6,-1.67180999419758,6.4,0.0038421418118457645,0
0,0,"Black/African-American, non-Hispanic",14,Public,-0.3628,-0.75,1.59,-0.3,41.7597,Midwest,-1.73,1.31,-1.0,0.86,-1.57,1.69,-1.33,-1.77,10,6,0.247058740017478,1.2,0.572437682187005,1
0,0,"Hispanic, race specified",14,Public,-0.7591,0.71,-0.74,-0.3,33.4097,Northeast,-1.73,-0.93,-2.53,-1.19,0.91,-0.89,-0.59,0.15,10,10,-0.756600533275629,2.8,0.11598599211624022,0
0,1,"White, non-Hispanic",14,Public,-0.2698,-2.48,0.85,-0.34,45.6834,West,0.6,-0.7,0.95,1.72,-0.33,-0.47,-0.05,0.54,4,7,-1.07943673528606,2.8,0.5979138864724846,1
1,1,"Black/African-American, non-Hispanic",16,Public,0.5464,-1.38,-0.39,-0.3,48.502,Midwest,1.76,-0.3,-0.58,0.19,-0.97,-0.33,0.25,-0.67,4,2,0.247058740017478,3.6,0.5502192180804107,1
0,0,"White, non-Hispanic",15,Public,-0.4781,0.04,1.59,-0.07,52.3251,South,0.0,-0.3,-0.17,1.22,-0.33,-0.33,-0.75,0.93,6,2,-0.796809866128223,4.0,0.5006341315596259,1
0,0,"White, non-Hispanic",15,Public,-0.5279,1.01,-0.39,0.57,57.2891,South,0.6,-0.3,0.1,0.57,-0.33,-0.47,0.25,-1.0,6,5,0.180235197485836,4.8,0.4573769133399725,0
0,1,"More than one race, non-Hispanic",16,Public,0.0982,-1.32,-0.12,-0.76,50.2064,South,0.6,1.31,0.55,1.72,-0.97,0.1,-0.05,0.16,6,10,1.09544465840778,2.0,0.33668949556249705,0
0,1,"Black/African-American, non-Hispanic",15,Public,-0.1162,-0.28,0.4,0.4,49.2905,West,-0.57,-0.3,-0.17,-0.18,-1.57,-0.33,-0.78,-1.05,6,3,-0.242871681197673,2.0,0.15127857282484844,0
1,1,"White, non-Hispanic",15,Catholic or other private,0.4243,0.16,1.34,0.25,60.2702,South,0.03,-1.27,-1.68,-1.38,0.91,0.1,-0.48,0.16,6,8,-1.8389042134023,2.8,0.073882112459386,0
1,0,"White, non-Hispanic",15,Public,-0.0955,-2.35,-1.33,-0.78,37.9833,South,-0.57,-0.3,-1.41,-0.48,-1.57,-1.32,-2.49,-2.22,2,4,0.240296541306325,3.0,0.8946350232507871,1
0,0,"White, non-Hispanic",14,Public,1.122,1.39,1.59,0.36,61.0028,South,0.6,-0.3,1.34,1.69,0.31,0.1,0.25,-0.56,8,8,-1.08619893399721,5.6,0.06370305756889846,0
0,0,"Hispanic, race specified",14,Public,-1.1528,-0.23,-0.73,-1.31,64.4549,West,1.76,-0.93,0.1,-0.66,1.52,-0.89,-1.21,0.16,8,8,0.402800722823181,0.0,0.5397075710989194,1
0,1,"Asian, non-Hispanic",15,Public,0.9418,-1.99,1.26,-0.11,52.0415,South,1.19,1.31,1.21,-0.18,0.91,1.13,1.53,0.09,10,10,-0.512408738098765,3.6,0.06293211876539126,0
0,0,"White, non-Hispanic",14,Public,0.3725,1.39,-0.37,-1.74,43.0343,South,0.6,1.31,-0.97,0.47,-0.33,-1.45,-2.04,-2.22,6,8,-0.0825396607041021,3.6,0.45430933862422357,0
0,1,"Hispanic, race specified",14,Catholic or other private,0.0598,-1.98,-2.17,1.25,53.7938,Northeast,0.0,-0.36,-0.58,-0.66,0.91,0.1,0.25,0.56,6,6,-1.77884286958181,3.6,0.06735820377839487,0
0,1,"Hispanic, race specified",14,Public,0.0763,-1.62,-0.39,1.1,57.2292,Northeast,0.6,-0.3,1.62,-0.96,0.91,0.71,1.1,1.59,6,8,0.832669800217844,2.0,0.15497432373285447,0
0,1,"Hispanic, race specified",15,Catholic or other private,1.2573,0.6,1.59,0.34,62.5072,West,1.76,0.9,1.62,1.69,-0.33,-1.08,1.83,0.93,8,8,-0.512408738098765,4.0,0.01512548756599974,0
0,0,"White, non-Hispanic",15,Catholic or other private,0.7989,1.39,-0.94,0.83,57.4133,South,0.03,1.31,-0.3,0.14,2.15,1.69,1.83,1.7,6,10,0.0028669448406138,5.6,0.16179942446939088,0
1,1,"White, non-Hispanic",15,Public,-0.0541,-0.47,0.12,-0.33,45.635,South,1.19,0.9,1.62,1.72,0.88,0.84,1.22,1.31,2,6,-1.07943673528606,2.4,0.7247962695963347,1
1,1,"White, non-Hispanic",15,Public,0.7637,1.01,-0.39,-0.58,68.3798,West,-0.57,-0.3,0.1,-0.66,0.91,0.71,-0.05,0.99,10,6,0.610104274880499,5.6,0.048114505919016434,0
0,0,"White, non-Hispanic",15,Public,1.4044,0.1,-0.04,-2.87,59.8899,West,1.19,-1.9,1.62,-1.33,-0.33,-1.5,-0.61,-1.83,6,8,-0.104165930543621,4.2,0.22628893393680446,0
0,1,"Hispanic, race specified",15,Public,-0.417,-3.38,0.84,-0.09,30.356,Northeast,1.76,1.31,0.95,-0.68,2.15,1.69,1.09,-0.92,4,2,0.509833598207417,4.2,0.5871426038885548,1
0,0,"White, non-Hispanic",15,Public,-0.5051,0.41,-0.39,-0.74,49.9146,West,-1.16,1.31,-2.09,0.19,0.27,0.71,-0.91,1.25,6,6,-0.468957247343896,4.8,0.4683546154953894,0
0,0,"White, non-Hispanic",16,Public,-0.8187,-2.35,-1.11,0.31,36.803,Northeast,-1.13,-1.33,-2.92,-2.09,1.52,1.27,1.12,2.03,10,2,0.569894942027905,1.0,0.8710284219666166,1
0,1,"Asian, non-Hispanic",14,Catholic or other private,-0.7835,0.71,-0.84,0.64,47.4006,South,0.0,1.31,-0.17,1.32,-1.57,1.27,-0.78,0.54,10,6,-0.756600533275629,2.4,0.07871449678554657,0
0,0,"White, non-Hispanic",15,Public,-0.5884,1.39,-0.39,0.16,47.3546,Midwest,0.03,0.34,-0.56,-0.29,0.91,0.1,-0.59,0.16,6,8,-0.512408738098765,3.6,0.7490658587525186,1
0,1,"Asian, non-Hispanic",14,Public,0.3096,-1.32,0.9,0.22,61.1494,Midwest,1.76,0.9,1.17,-0.3,0.91,0.1,1.83,-0.17,10,8,-0.512408738098765,4.8,0.11311070598437138,0
0,1,"White, non-Hispanic",14,Public,-0.8941,-1.91,-0.75,-0.16,54.4213,Midwest,0.6,-0.7,0.51,0.19,0.91,-0.89,-0.48,-0.23,3,6,0.265641803030553,3.6,0.8725846806153262,1
0,1,"Hispanic, race specified",14,Catholic or other private,0.0613,-2.59,1.26,0.34,64.5057,West,1.19,0.9,0.1,2.08,1.55,0.1,0.25,1.31,6,10,-0.512408738098765,5.6,0.04475817299123436,0
1,1,"White, non-Hispanic",15,Public,0.4895,-0.07,0.19,-4.0,49.9236,Midwest,-0.57,1.31,-0.17,0.49,0.27,0.84,1.1,0.99,8,10,1.15874816013055,2.8,0.6993440493609465,1
0,1,"Hispanic, race specified",15,Public,2.038,-0.22,1.26,-1.27,53.3449,Midwest,-0.57,-0.7,-0.73,-0.3,-0.33,0.28,-0.05,1.26,6,6,-1.01261319275442,4.0,0.06438386362917542,0
0,0,"More than one race, non-Hispanic",14,Public,-0.0802,1.01,-0.31,-0.71,58.8444,South,0.03,0.9,0.1,-0.66,-0.94,-1.03,-1.33,-2.26,6,8,1.15550600222827,3.0,0.18676060280754872,0
0,0,"White, non-Hispanic",15,Public,-0.4425,1.01,0.1,0.71,38.0971,Northeast,-0.57,-0.3,0.1,-0.18,-0.33,0.1,-0.05,0.16,6,6,-1.07943673528606,4.0,0.33007075881036324,0
1,1,"White, non-Hispanic",14,Public,0.3996,-0.96,-2.04,-0.23,38.6794,South,-1.73,-0.3,-2.92,-1.81,-1.57,0.05,-2.91,-2.22,2,10,-0.756600533275629,3.6,0.3871565508057808,0
0,1,"White, non-Hispanic",14,Public,0.36,0.59,1.59,-1.47,53.1313,South,1.16,0.9,1.62,2.08,0.91,0.1,1.1,1.38,6,8,0.158608927646317,4.0,0.26593876532422267,0
0,0,"More than one race, non-Hispanic",15,Public,0.1867,-1.11,-0.37,1.14,66.999,South,0.6,0.67,0.95,0.49,1.52,1.13,0.25,0.09,10,2,-1.67180999419758,2.8,0.19693033208300884,0
0,1,"White, non-Hispanic",14,Public,-0.2004,0.96,1.59,-0.22,59.4159,South,0.6,1.31,0.1,0.49,0.91,1.13,0.69,0.53,4,8,-1.18646961067029,4.0,0.2101120143712608,0
0,0,"White, non-Hispanic",15,Public,-0.6605,1.39,-0.64,-1.27,53.2172,West,-0.03,1.31,0.1,-0.18,-1.57,-0.65,0.25,0.99,10,8,-0.170989473075263,5.6,0.30369052401278107,0
0,0,"White, non-Hispanic",15,Public,-0.2581,-0.09,-1.45,-2.11,25.6373,South,-0.57,-1.9,-1.41,-0.29,-0.94,-0.33,-0.91,-2.15,2,2,0.347329416690561,3.0,0.908207224822685,1
0,1,"White, non-Hispanic",15,Public,0.0328,1.39,1.59,-1.25,68.1863,West,0.6,0.9,1.34,1.72,-0.33,0.28,1.53,0.09,8,9,-0.512408738098765,6.4,0.051897370983189986,0
0,0,"Black/African-American, non-Hispanic",14,Public,-0.4748,-1.02,0.21,0.31,46.7611,South,0.6,1.31,1.62,0.14,0.91,1.27,0.25,0.16,8,10,-1.07943673528606,3.0,0.3449514962067442,0
0,0,"White, non-Hispanic",14,Public,0.079,-0.62,-0.39,0.56,60.0539,Midwest,0.03,-0.7,-0.17,-1.01,-0.97,-0.89,-0.05,-0.67,8,6,-0.756600533275629,4.0,0.5943969899459577,1
0,1,"White, non-Hispanic",14,Public,-0.2438,1.01,-1.89,-0.65,44.5911,South,0.03,0.27,-0.17,-1.03,0.27,-0.89,-1.33,-1.77,2,4,1.48510440294985,2.0,0.7304405515911099,1
0,0,"More than one race, non-Hispanic",15,Public,-0.7286,0.71,-0.04,0.06,40.1454,South,0.6,-0.3,-0.17,-0.16,-0.33,-0.52,0.69,-0.23,3,2,-0.319969257169814,4.0,0.4879358845623544,0
0,1,"Black/African-American, non-Hispanic",14,Catholic or other private,1.1362,0.21,-0.39,1.16,50.6405,South,0.03,-2.37,0.1,-0.16,-1.57,-1.32,-0.04,-0.67,10,10,-0.572470081919254,5.6,0.006056605640837215,0
1,1,"White, non-Hispanic",15,Public,0.3135,-0.58,-0.98,-0.17,39.6591,West,-0.6,-0.3,0.1,0.19,-0.33,-1.5,-1.02,-2.15,6,2,0.402800722823181,4.8,0.3822715059180813,0
0,1,"White, non-Hispanic",15,Public,0.8363,0.16,1.0,-0.34,61.6376,Midwest,0.6,-0.3,0.68,1.22,0.31,-0.33,0.68,0.16,6,6,-0.756600533275629,5.6,0.22737966256989714,0
0,0,"White, non-Hispanic",14,Public,0.0951,0.71,1.1,0.31,53.3468,Northeast,0.6,1.31,0.1,0.49,2.15,-0.33,1.53,0.94,8,8,0.569894942027905,4.2,0.22605488052291903,0
0,1,"White, non-Hispanic",14,Public,0.4847,0.63,1.59,0.76,60.8966,Midwest,1.19,-0.3,0.1,0.49,2.15,1.27,0.25,0.88,8,8,-0.249633879908826,4.0,0.23498227778704525,0
0,0,"White, non-Hispanic",14,Catholic or other private,0.027,0.52,0.21,0.7,50.4341,Midwest,-0.53,-0.3,-0.97,0.66,2.15,1.27,1.83,2.03,10,8,-1.77208067087066,2.8,0.47391923668863123,0
0,0,"White, non-Hispanic",14,Public,-0.3292,0.33,0.16,-2.06,47.5693,West,-1.13,-0.7,-0.58,-0.54,-0.33,0.1,-0.05,0.15,6,8,1.5320759345136,2.8,0.6185828211251826,1
0,1,"White, non-Hispanic",14,Public,0.1991,-0.88,0.18,-0.36,55.833,South,0.0,-0.53,-2.92,-1.86,-0.97,-1.5,-0.9,-1.38,6,10,1.74787926113979,2.0,0.35984418117088174,0
0,1,"White, non-Hispanic",15,Catholic or other private,0.1557,-1.06,0.78,0.64,45.245,Midwest,-1.13,-1.27,0.22,0.19,-0.33,-1.37,-2.17,-1.38,4,3,-1.07943673528606,2.4,0.5238783061864266,1
0,1,"White, non-Hispanic",14,Public,-0.2325,0.33,0.1,0.77,51.2896,Midwest,-1.73,-0.3,-0.73,-1.01,-0.97,-1.93,0.25,-0.28,6,6,-1.24194091680291,0.0,0.6498413561486824,1
0,1,"Asian, non-Hispanic",14,Public,1.0847,1.09,-0.04,-0.23,73.3623,South,0.03,0.9,0.1,1.05,-0.33,-0.33,-0.88,0.16,10,8,-0.756600533275629,4.2,0.007108938141892757,0
0,1,"Hispanic, race specified",14,Public,-0.6722,-0.45,-0.29,-1.76,34.8532,South,-1.16,-0.76,-0.19,0.86,-0.97,-0.89,-2.17,-1.0,4,2,-0.211198805927857,1.0,0.5276440483193531,1
0,0,"White, non-Hispanic",14,Public,-0.6513,1.39,1.1,-0.52,63.4627,Northeast,0.6,-0.3,0.1,0.19,0.91,0.66,0.25,0.16,10,10,-0.189572536088338,5.6,0.07884482454014685,0
0,1,"White, non-Hispanic",14,Catholic or other private,1.6369,-0.14,0.85,0.48,53.8323,West,-1.13,-0.13,-0.56,-0.34,0.91,-1.08,0.25,-1.0,6,8,-1.01937539146557,2.4,0.05656450147846307,0
0,0,"White, non-Hispanic",14,Public,0.0483,0.71,-0.04,0.32,64.3876,Midwest,-0.57,-0.13,0.1,0.19,0.27,-0.33,-0.59,-1.05,6,8,-0.249633879908826,5.6,0.37583496252819687,0
1,0,"White, non-Hispanic",16,Public,-0.249,0.12,-0.59,-1.76,44.4267,Northeast,-0.57,-0.13,-1.0,-0.71,-0.33,0.15,-0.48,0.22,2,2,0.851252863230919,0.0,0.8767737371042422,1
1,1,"Asian, non-Hispanic",15,Catholic or other private,1.403,1.39,-0.04,1.47,79.7453,Midwest,0.6,-0.93,0.1,2.08,-0.33,0.1,0.25,1.38,10,8,-2.10167907159224,6.4,0.00282770571328018,0
0,0,"White, non-Hispanic",15,Public,-0.4918,-0.15,-0.39,-2.12,48.8642,West,0.03,-0.87,-0.17,0.49,-0.33,-1.08,-0.89,0.16,6,4,0.240296541306325,1.2,0.8125567392623267,1
0,0,"White, non-Hispanic",14,Catholic or other private,-1.336,-0.34,0.98,1.48,52.4248,Midwest,0.6,-0.13,-0.58,0.85,-0.33,-0.52,0.25,0.16,6,10,-2.10167907159224,3.6,0.6414805016111502,1
0,0,"Hispanic, race specified",15,Public,-1.236,1.09,-1.99,0.17,48.0488,Midwest,0.6,-0.3,-0.29,-0.29,-0.33,-0.89,-0.48,0.16,8,8,0.509833598207417,4.8,0.5629654103230846,1
0,0,"White, non-Hispanic",14,Public,0.7305,0.25,-0.04,-2.11,65.4759,South,-0.57,-0.93,-0.3,-0.29,-0.33,0.1,-0.46,0.93,10,6,0.347329416690561,4.8,0.17233231706118166,0
